tinyId,valueMeaningCode,valueMeaningDefinition
7yKgT85o2ig,NA,3
7JdNLcihsg,NA,3
mJKpUcjhse,NA,2
7y7xTIci2jx,NA,2
XJheTUqinje,NA,10
7kCL9shjx,NA,4
XkxAIqo2sx,NA,5
XJZVL9jnjl,NA,3
XyCHD9s3jl,NA,18
mkl_DF9jhsg,NA,3
Q1Iv9snox,NA,4
QkntH9ZrU,NA,3
mJIl155j3ix,NA,5
XkFlccs3sx,NA,3
TPkQzK3HM,NA,11
4siffFeuG,NA,11
m1w3iqinie,NA,2
mJto2tzIkm,NA,4
8fsbGZXAM,NA,6
QJIL0eqFG,NA,4
LrYJZaROQ,NA,6
mkMRocsnjl,NA,4
71HAw5shoe,NA,4
myesj9jnjl,NA,4
XkxlTd9o2og,NA,4
mkDJqcshix,NA,2
7k7lbu9snix,NA,5
mJVlWOcinie,NA,5
XJPPI0l9tM,NA,5
UrYNpJKGy,NA,6
Qy3et5co2jl,NA,14
X1aeYqqohoe,NA,14
QJagrv5jnsg,NA,11
X1MxG_9j2ox,NA,4
mJTgG_qi2sg,NA,4
717gGd9snix,NA,4
XyZxMuqsnjg,NA,4
m1hxfdcjnoe,NA,4
Qyruyd3kQl,NA,5
Q16lvydn1Qe,NA,5
QkkbLd9jhjg,NA,7
QJRxf_9o3oe,NA,4
QJkWG_csnix,NA,4
7yelGd5s2ie,NA,4
my1xzdqj2jx,NA,4
mJGI2qo2il,NA,11
mJ0Muco2ol,NA,4
d8M0atgf8g,NA,11
7yJ_j25o3ix,NA,5
Q1lWsnco2je,NA,5
QJvbeDqj3se,NA,4
XkdZgP9i2sl,NA,4
mksxnO9insg,NA,12
mytLY9j2oe,NA,9
m1yg8Y5s3se,NA,7
QkQgIF5inoe,NA,7
XkbeLY5onse,NA,7
X13LY5i2ox,NA,7
QyExJuconsx,NA,4
XJPaDqjhig,NA,4
Qk8pD5j2ol,NA,4
7JSTP9s2ol,NA,4
7yPPwcinsl,NA,4
7Je9qonje,NA,4
m1e_kq9onig,NA,4
m12eJqconsx,NA,4
myIBwcpAQm,NA,5
Qk6lNYcj3jg,NA,5
7kN_J99j3sg,NA,4
mJmx5cihig,NA,4
Q1_e99i2je,NA,4
7yVe9qohsg,NA,4
mJBec9i3ol,NA,4
X15xy5cs2oe,NA,4
QkOxyc5shoe,NA,4
QyAg1cconse,NA,4
Q1TgJ9qo3sg,NA,4
mJtxycqo2oe,NA,4
XJ1bJq5ohsl,NA,4
QJmZJ95i3ox,NA,4
mk1xxhcohsl,NA,5
7k8j5i3ox,NA,4
71uv8Rl5FG,NA,5
7JIPL0x5YM,NA,5
71PSP56AQm,NA,5
XkWeEK5j2jl,NA,5
mylBF9jnsg,NA,5
XkqlVK9j3og,NA,5
7kbWE3qohil,NA,6
Xyceq5jhje,NA,3
7knghqo3je,NA,5
7J4Vnqsnox,NA,6
7kkbVd9shig,NA,4
7J_Hvq6CXQ,NA,5
X1UxGOqs3sl,NA,4
mkDxMucs2se,NA,4
X1txzu5s3sl,NA,4
mydezO9jhog,NA,4
XJrlzd9s3sx,NA,4
7yfee39onig,NA,5
Q14aPq6C77,NA,5
XyIpDcpCm7,NA,5
Q1H6Pc6AmQ,NA,5
7JVgzO9i3ox,NA,4
asoVF9dVrB,NA,5
kTLFGQdqjZ,NA,5
sODmY8pj1t,NA,5
2VSFRn76d,NA,5
Qj7Ec1p_A,NA,5
oDA1BABus0,NA,5
NkRz7yWtZF,NA,5
HflA8D2y7,NA,5
R0s3EUo6WL,NA,5
05EUviT_E,NA,5
H7CUI1l0lR,NA,5
hd4UYXAzI2,NA,5
aRW_VVrYe,NA,5
yAwwijaa8,NA,5
9pHFhuBM8V,NA,5
mrqJ2SI46,NA,5
LrzgJmSY_O,NA,5
OTBYIpqpX,NA,5
KjHTiIlC0,NA,5
XJOLYqj2se,NA,4
7yxHw5o3sl,NA,9
mJxWO5insg,NA,6
Qk23j9o2jl,NA,4
7JQbVj9jnoe,NA,3
__HNDvU9S,NA,11
Q14xQdcshje,NA,5
XJoxV2cshol,NA,3
X1mg7O5s3jg,NA,5
Qkikocj2jx,NA,5
71ElJo9jhil,NA,5
Xyxgksconig,NA,5
Xy0yi9ihox,NA,5
7kKlJi9s2sg,NA,5
XydlJicj3ix,NA,5
QJSgysconjl,NA,5
QyByYcs2oe,NA,6
m1NyFqinix,NA,6
71J_yj5snse,NA,5
mkpeyi9injg,NA,5
Q1Cxysci3ol,NA,5
X19xkicihog,NA,5
m1ieJo5ohig,NA,5
7y2gJo9i3ig,NA,5
mJPlJi9i2jg,NA,5
myIyF9s2og,NA,6
myvxh2cohil,NA,11
71Lxhnqjnjl,NA,11
Q175r9_rL,NA,2
7ylm9H9ZrI,NA,2
Qkx5r5WSL,NA,2
mkxMqScbH8,NA,2
myGZcS5_rL,NA,2
QJbXqr9br8,NA,2
7kTxcj5onie,NA,2
Xyybqi5s2ol,NA,2
m1vg5s9jhse,NA,2
7kIxcjcohjl,NA,2
Qkclqiqi2il,NA,2
7165scjnix,NA,3
Qyoqo9i2jx,NA,3
Qknqsco3ix,NA,3
XJRqjqohsx,NA,3
Qk1gcjqsnsg,NA,3
71Uij5jhsx,NA,2
71WWqj9s2jl,NA,2
m1Fecj5s2sx,NA,2
7kMg5j9jhse,NA,2
mkreqiqjhjg,NA,2
QJ7gqj9s3ox,NA,2
Xy4e9i5jnoe,NA,2
mJdeOF5jhsx,NA,3
mJqO59ohil,NA,4
XJM4FJO3J7g,NA,5
XyP4Yyuhy7g,NA,5
m1fLcci3il,NA,5
Q1lRxdkuhJ7l,NA,5
mJww95s2sl,NA,4
mk37FkOn1mx,NA,5
mypfFkd31me,NA,5
mkyVYyd3kXx,NA,5
Q1u7KJOny7e,NA,5
7JxSYkdn1Qx,NA,5
QyqEY1_3yQe,NA,5
7ym4Yku3JQx,NA,5
X1HQtk_2JQx,NA,5
Xyj4KyO3JQe,NA,5
QJ24Fkdhy7e,NA,5
QJz9edkO21mx,NA,5
mkpEYy_nymx,NA,5
QJx9ldkdny7g,NA,5
XyoyxOy_2ymg,NA,5
mJcyxdJd317x,NA,5
XkeVYyOnk7l,NA,5
7k_Qtyu2yme,NA,5
QyQQF1uhkQe,NA,5
QyYQYy_n17e,NA,5
Xkm5xOkdhk7l,NA,5
XyW9eOydh17g,NA,5
mkREFkO21Xl,NA,5
mykmF1unyQl,NA,5
7k61eOJuhkXg,NA,5
QyJBFkO3kXe,NA,5
Q1v7tkuny7e,NA,5
Xk0Gt1_3J7g,NA,5
Q1V4F1unkme,NA,5
mJr4FJu3kQg,NA,5
my5mYkO2kmx,NA,5
XkCmt1_2kQe,NA,5
7koQYy_nk7e,NA,5
myEXKy_n17l,NA,5
XkImKkuhk7l,NA,5
7kZNty_n1Xx,NA,5
Q1tEFJOnkmg,NA,5
Q1uEtkOnJml,NA,5
mJemKkO3yXe,NA,5
7JfmtkOnkmx,NA,5
71was9jnix,NA,4
71lluqci3jx,NA,4
m1BlO5qi3sx,NA,4
myrWdq5i2jx,NA,4
XyPgkn9jhie,NA,5
XyLsl_yu21me,NA,5
7JL6j5ihsg,NA,4
7kSKxFk_h17g,NA,5
XJ5pi9j2ix,NA,4
Qyfghocshse,NA,4
Q1m6j5s3sl,NA,4
XJdl6scsnsx,NA,4
XJ6ocj2sg,NA,4
X1Lg_3ci3ie,NA,4
7JKePdqsnse,NA,4
Qy1_H5qo2oe,NA,5
71FpuJO31Xe,NA,5
QyZDOJ_21me,NA,5
mJ94edk_hkXg,NA,5
QkaXY1O2J7e,NA,5
Qy3Jedkd3kQl,NA,5
Qk1Dd1d2k7e,NA,5
7ypL_k_hkmx,NA,5
7Ji8d1_2kXe,NA,5
myEZS55shog,NA,5
XkMwuku2kme,NA,5
7JUAx_yuhJ7g,NA,5
mJE0xOku31mx,NA,5
mk_Cxu1dh1me,NA,5
QkgbUvcj3jg,NA,5
7JYNeYy_3kXl,NA,5
m1oVgK1dn1mg,NA,5
X18xDd5s3jl,NA,4
QyrgDu5s2jg,NA,4
XyA8uJ_3k7g,NA,5
7JeDukunyXl,NA,5
XJ28_J_3y7g,NA,5
Q1uVgKkunkQx,NA,5
QJvNgtyO21Qx,NA,5
7kGCuJ_nyXl,NA,5
mJyeGw5shje,NA,5
7y6Fguku3J7l,NA,5
my9efvcshie,NA,5
n6PABPGv8,NA,5
Q1CMvci3ol,NA,5
Xkvgzw9onsx,NA,5
7yngzP5onsg,NA,5
XktxGwcjnsl,NA,5
sBQPk12UB,NA,5
7J4zw1u3yme,NA,5
7kzxzv9j3ox,NA,5
7kueMD5onse,NA,5
l9PXHCfMVy,NA,5
Q1Vefv9i3jl,NA,5
718lzv5o3jg,NA,5
XJXefv5o3sg,NA,5
QyigGwconse,NA,5
mJggGP5s3jg,NA,5
X1HgMDco3sg,NA,5
X17gO3qj2jg,NA,4
XJIOncohie,NA,4
71eWS95jnje,NA,5
mymOhqj3ox,NA,4
Q1q4gKJdnyQg,NA,5
7yEgxKJd2yQe,NA,5
XyhllYkO2J7g,NA,5
XJBglYkuhkQx,NA,5
mkbezv5o2oe,NA,5
QkZbvh5inje,NA,4
mJgWnsqihjx,NA,4
mJeP55snix,NA,4
XyPc5i2jx,NA,4
QkOlRscshjl,NA,2
QJcaOJuhJXl,NA,5
QJoTo9onog,NA,4
Qk10dk_31me,NA,5
7JBix_k_ny7e,NA,5
7ynf9yu31Ql,NA,5
mJm_zP5ohol,NA,5
mkz2F1_3yXl,NA,5
Q1ebzDcshsl,NA,5
mkmhYJOnk7l,NA,5
Qyz_zvcjhoe,NA,5
m15euJ_hJXg,NA,5
XyjGcJOnJXx,NA,5
mkbZzP9o3ol,NA,5
Xkcl2sqonie,NA,4
7y6x3oqjnsl,NA,4
a4qA9EdRS,NA,4
M6ee4BnDn,NA,4
GmRKLhtCQ,NA,4
Nl4Fszo8U9,NA,4
jk3_p_keQb,NA,4
3NY7eACuc,NA,4
_9sj7BWE9,NA,4
71Rxpi9jhsx,NA,4
TaAe4vTBx,NA,4
XJUgniqihol,NA,4
QJzghn9injl,NA,5
7yAhj9jnse,NA,4
71VTOJu3JXg,NA,5
XJCTu1dnyQx,NA,5
7JjeTiqjhjl,NA,4
Xy6T_J_nJQg,NA,5
m1ZC_kunJ7g,NA,5
Q1Lau1dnkml,NA,5
Q1fol_yd31Qe,NA,5
myNoeu1_3kXe,NA,5
71vFgFkdnJXe,NA,5
Xyg0OJd3JQx,NA,5
7k7ieukuhJme,NA,5
QJn6OJd217l,NA,5
myjpuyd3y7g,NA,5
XJOaO1uh1Xe,NA,5
m1Spukd31Xg,NA,5
m1vTdJ_hyXx,NA,5
XyxZTj9j2sx,NA,4
XJWgToqs3sl,NA,4
Q1Gbnjcinoe,NA,4
XkXCg_1_217g,NA,5
mJK3_kOnyQx,NA,5
mk9nukOhyml,NA,5
Xk0Teuyu2kQg,NA,5
mJbAxOkd2JQx,NA,5
71fRgdkO21Xl,NA,5
7kdhuJ_hJXg,NA,5
Q18eeY1OnJQe,NA,5
QJYllKyOnk7g,NA,5
Xkg_etkO3yQe,NA,5
myQTeukunkQl,NA,5
QJEbI9conje,NA,4
7JV2dyuhkQe,NA,5
XJP5Ft787I,NA,5
X183dkdhkXg,NA,5
XJwTedyO3yXl,NA,5
XyPnO1_2J7g,NA,5
Q1Tpl_yOhyXg,NA,5
XJz6g_kd2JXx,NA,5
mJBhdJd31ml,NA,5
7JHpxdJ_n1Ql,NA,5
myqTeO1dnkQg,NA,5
Qks3dkuhJXg,NA,5
Q1FTgdyO31Qe,NA,5
Qygpl_k_2yQe,NA,5
XyOTxuku3kXl,NA,5
Qk86guy_2kQx,NA,5
XkNTlukuhk7e,NA,5
Q1yTe_kOhk7g,NA,5
mJwCx_ku2kQg,NA,5
myn6xOku21Xg,NA,5
Xys6edkd2JXg,NA,5
QykAe_Jun1Xx,NA,5
QyRnluku217g,NA,5
Q1Waguyunkmg,NA,5
QJJWlFy_nyQg,NA,5
X1pxetJ_n1ml,NA,5
QJQPqcs2jl,NA,4
myBRedy_h17e,NA,5
71FeRoci3sx,NA,2
m1Fx3o9snse,NA,4
71Vai5j3il,NA,4
QkvgOn9o2sg,NA,4
XJMxd9qj3jg,NA,4
XJl_dc5shoe,NA,4
mkFv9qihse,NA,4
QkFgd9co2oe,NA,4
mJxFc5s3jx,NA,4
7JQed99j3sx,NA,4
XyUeucconoe,NA,4
QJ2wc5ohix,NA,4
XkVl339o2jl,NA,5
m1hl6jcinog,NA,4
mkyxO35ohix,NA,4
mJOv5cjnil,NA,4
71__qqo3oe,NA,4
Q1WKc5onje,NA,4
mkzZP39ihox,NA,4
QykWPn9i2oe,NA,4
QyRlv3ci3sg,NA,4
X1ileKkOh1mg,NA,5
7yog3o5s2ol,NA,4
mk7xBqqj2ox,NA,5
7yVeHdci2sg,NA,5
m1r_9ohox,NA,5
XkrrO5j3ix,NA,5
7JXWNdqo2jx,NA,5
m14Sd9jhie,NA,5
mJpSd5s2jx,NA,5
XyUH_5snog,NA,5
7JgxHO9s2jg,NA,5
71Bb4ucshig,NA,5
Xkoer_5o2ix,NA,5
7JxHOqi3ol,NA,5
XJ8ZVu9snjg,NA,5
71hlHOcj3jl,NA,5
Xy8gB_9ohjl,NA,5
XkXWBOconje,NA,5
7kZ_4u5onig,NA,5
QJJZBdci2je,NA,5
71Xlru9ihix,NA,5
Q15eHuqj2se,NA,5
mkKgruqs2sx,NA,5
X1QB_9ihjg,NA,5
Q1CBuci3og,NA,5
QJnrdqj2se,NA,5
m1cruqj3je,NA,5
Xk9xeKJunk7e,NA,5
X1llTsqi3ie,NA,4
Q1rWP5cjnjl,NA,4
Q13lS5cj3il,NA,5
7Jxgnh9o3og,NA,5
7JHx3sqshox,NA,4
Xycxw_qonig,NA,4
Qkgai5o2jg,NA,4
Q1_ZOcqinoe,NA,4
mkduhcshje,NA,4
mJxxwcconjg,NA,4
XJ6K9qohig,NA,4
7k4_n9o3se,NA,4
m1mK9co2sx,NA,4
71dew9cj2sg,NA,4
my2MwkOn17l,NA,5
Qy9e1h5i2og,NA,5
7yyW_9ci3je,NA,4
XkvxH55s3il,NA,5
QJNgOh5s2sg,NA,4
m17Zvn9s3og,NA,4
QJSdc5j3sx,NA,4
m1SgJ25s3jl,NA,5
m10gGD5ohje,NA,5
m146KkOh1Xg,NA,5
QkjlPqco3ox,NA,4
QJ2eDu9i2il,NA,4
7yBehn5jhox,NA,5
Xkauq5snix,NA,4
Q18K59onig,NA,4
myLlDq9j3oe,NA,4
7ym_qcohil,NA,4
X1Av9cj3sl,NA,4
m1Tx_99onjx,NA,4
myuO95jnje,NA,4
myx_Pq9s3oe,NA,4
Qk7_u95i2og,NA,4
m1GF9qs3jl,NA,4
Xydeuc5s2ie,NA,4
X1SOhqsnje,NA,4
QJgx_n5insl,NA,4
myEv99j3og,NA,4
XkMps5inix,NA,4
XJJbpjqj2ix,NA,4
mkjho5o2sl,NA,4
myOlH9qihoe,NA,5
mJ3xho5s2sx,NA,4
Q1CTo5s3jl,NA,4
QJ1l3j9j3il,NA,4
mkPlttqo2il,NA,3
m1OgFtcs2se,NA,8
mkjxNd5ihsx,NA,3
QJ2CYqo3jg,NA,2
QJs0t9jhsl,NA,3
71DgIvqo2ox,NA,4
7yBgIPci2ox,NA,4
XyS8_9ihjg,NA,7
Q1LeLPco2oe,NA,4
mJOgLP9jnje,NA,4
QJGgk2qinig,NA,5
XJMl2Oqi3se,NA,2
QkgYD9j2jl,NA,29
m1_RO9onjl,NA,7
X1wgEn9i2oe,NA,4
7kNAocj2ie,NA,2
X1B4qqsnse,NA,5
XJ4O9qi3se,NA,4
XkEMicihjl,NA,2
myNZFvcs2oe,NA,7
XJYxq2qs3ie,NA,2
7JQlni9ihse,NA,4
mkGdnqshsx,NA,4
QJ6ls35shol,NA,5
ygyiJYAmP,NA,7
Qkv_95o3se,NA,4
Q1Giicjnie,NA,2
QJQjsco2jg,NA,2
7JlWiiqjhix,NA,3
mJWij9s3sg,NA,3
mJAjscohix,NA,3
lCI_fvKw1,NA,7
Q1Xd9jnol,NA,4
XJg7uqshse,NA,4
X1E7uqj2il,NA,4
7yPisqsnjx,NA,2
QJqgsjcihse,NA,2
QJKxii5s2ol,NA,2
7yOecoqj3jx,NA,2
71seiscshix,NA,4
myYojqsnse,NA,4
XyWxNO5i3se,NA,2
my7gNd5shix,NA,2
QJgeN_qs2jx,NA,2
QkeZBDqs3ig,NA,3
XJWZrDcinsx,NA,3
QkZndydhymg,NA,5
QJfnukdnJQl,NA,5
QJs5dk_3k7l,NA,5
XkE9Yyu2yXx,NA,5
QkR5dyu3JQx,NA,5
QyTq_J_hkQe,NA,5
XJm3_1d2kQx,NA,5
7JNWzP5jnsg,NA,5
QkV2K1_2yQe,NA,5
QJy_GP5snsl,NA,5
mybhYJd21Qx,NA,5
7y6gzw5o2jl,NA,5
XySaK1unymg,NA,5
XklfP1uhyQe,NA,5
myZzPyOnkmg,NA,5
m1cWDJOhy7e,NA,5
QJvw1O3Jmx,NA,5
7JnZlY1_hJQl,NA,5
mk7EbY1_2kQl,NA,5
QyY5Y1dn1Qx,NA,5
71msuUZNm,NA,5
XkEreF1OhJml,NA,5
X1SBlKyd2JXe,NA,5
m1l1b_kO3kQx,NA,5
mJT0e_1O31ml,NA,5
QkXZwJunJXl,NA,5
QJq__tJdnkQl,NA,5
7k7WbFJOhJ7e,NA,5
X1R_WFku2Jmx,NA,5
71WMOyOnkXg,NA,5
7kIPt1_hyXg,NA,5
7k_fWtkOn1Xl,NA,5
7k1vt1OnJQx,NA,5
myiEgu1_3y7g,NA,5
XkSvY1u2kml,NA,5
7ylGWYJu3Jml,NA,5
X1_LtydnkXl,NA,5
QJP_FkuhkXx,NA,5
mypm_y_2kQe,NA,5
7k9fukOh1mg,NA,5
7JlZvkdny7x,NA,5
QyOuydhy7g,NA,5
7yAgPJ_2kml,NA,5
71HXuy_3kQg,NA,5
Q1Afdkd2J7l,NA,5
QyfzOJu317l,NA,5
XJLuJ_hkXl,NA,5
XkrFKJdnJXg,NA,5
7J8Xd1unkQe,NA,5
X1uM_yOnkQx,NA,5
mkQzOyuh1Qe,NA,5
mJ2eDyO2y7x,NA,5
Xyk_wk_2JQg,NA,5
QkFOy_2kXl,NA,5
X1Hzdk_3k7g,NA,5
mJPuydn1mg,NA,5
m1vzOyOnyme,NA,5
XJFz_J_nJ7x,NA,5
7kVYF1d3yQl,NA,5
71gDF1Ony7x,NA,5
QyCElOyu3kXg,NA,5
7JZZwyu2J7g,NA,5
mymmOyOhkQx,NA,5
XyUKK1dnyme,NA,5
7J1mu1dhJXe,NA,5
7JLfu1_h1me,NA,5
m1pM_1O2J7e,NA,5
Xy_mdku3yXg,NA,5
myP7Okd2yXl,NA,5
XJ3QOk_3yQl,NA,5
7kVm_yunkQg,NA,5
Q1G7dyd2yXg,NA,5
7kbQOydnJml,NA,5
QJcXOJd31ml,NA,5
QJg7_J_ny7e,NA,5
QyNvF1d2kXl,NA,5
7kEGuyu21Xe,NA,5
XyLLY1OhJQg,NA,5
m1OvKkdnJXg,NA,5
QJw8ty_3JXg,NA,5
QkJf_tkOnyXl,NA,5
X1pWWF1O3k7g,NA,5
XyQPYyu3yQg,NA,5
XJcLtkunyQg,NA,5
mk3dF1_hkQg,NA,5
mkrzbKyunyXe,NA,5
m1h_WYkdnyQx,NA,5
QJRwty_31Xg,NA,5
mkOweOy_21ml,NA,5
mkKPe_kdhJQl,NA,5
Qk4Ot1d3y7g,NA,5
X1E8KJdhkmg,NA,5
m1QM_tJOnyXg,NA,5
mkhvKJ_hkml,NA,5
myTgZtJuh1Ql,NA,5
Q19_YJ_2JQx,NA,5
m1TwKyO2kme,NA,5
myQdF1_3yme,NA,5
Q1sDtJd2JXx,NA,5
QJmtK1_21mg,NA,5
mJJZbKJd2JQg,NA,5
XyW_tyunkQx,NA,5
7kbKKkuh1Qg,NA,5
QyKvtyuhy7l,NA,5
71hGF1dnk7l,NA,5
7kBdtydny7l,NA,5
QJKXOk_3k7x,NA,5
QJjMdkOnkQx,NA,5
7JnM_yu3kme,NA,5
7kK8KyOnJ7l,NA,5
7JTItyunk7g,NA,5
XkrWbYJu2kQl,NA,5
7kRg_tkOnkXl,NA,5
Xkr8tJ_hJQg,NA,5
QJQLF1O3JQg,NA,5
7ycvtydn1Qx,NA,5
QyyOFkdnJQe,NA,5
m1jIKJd3kmg,NA,5
Q12LFkun1me,NA,5
QkuOY1unyXe,NA,5
QyLOY1dn1Qg,NA,5
71gKKy_21Qx,NA,5
mJf_Fk_2Jme,NA,5
XyyKK1u2kmg,NA,5
XJKdtyunJ7g,NA,5
m1GFY1dh1Xe,NA,5
Qk_wt1u2Jmx,NA,5
myn4gu1d3J7g,NA,5
QyzwKJOh1Qx,NA,5
7JRLFk_nkQg,NA,5
714MZYkunyml,NA,5
7yZV_kd21Qx,NA,5
Xk1V_1d2k7e,NA,5
QkWrOkd3J7l,NA,5
Q1wL_kunyme,NA,5
X11Ld1_hJQg,NA,5
Q1ANOkO3yQe,NA,5
Q12Ndku2yQe,NA,5
Qy4Bd1O3kQg,NA,5
XJcru1uhy7l,NA,5
XkKVuJdny7g,NA,5
mJuEuJd3yQl,NA,5
myrH_JuhJQg,NA,5
QyKLukdh17e,NA,5
X14U_y_h17l,NA,5
XyQrOy_2Jmx,NA,5
myjSdk_3yQe,NA,5
QJcN_1d3k7e,NA,5
7kmNOydhJmx,NA,5
mJ4EO1d3kQx,NA,5
QJ0HOydhkmx,NA,5
QkgEdJu3kme,NA,5
XyeLO1O3J7e,NA,5
7y5Xe_kunJQl,NA,5
X1iXxuk_hyQx,NA,5
711NldJuhyQe,NA,5
mySNe_JO2k7g,NA,5
7JWVeu1u2J7e,NA,5
QJgXed1u2kQg,NA,5
mktmguyO2yQx,NA,5
QkNXld1_2JXx,NA,5
7kUmldyd2k7l,NA,5
mJZQl_kuhyQl,NA,5
QJfVx_yu2kml,NA,5
mypXxO1_hyQg,NA,5
XyBmedkdhyXl,NA,5
m1PmlOJd3yXe,NA,5
m1xEeuJ_n17g,NA,5
mkC7lO1O21Xl,NA,5
XyTBuJ_2kXx,NA,5
X1ALx_Ju31Ql,NA,5
7ycfxukdhJQx,NA,5
Qy_IuyO317e,NA,5
XJSIuJunymx,NA,5
XkftOJO21Qe,NA,5
XkrGgdJdhyXe,NA,5
711XlOkOnJXl,NA,5
7JU4eO1_31ml,NA,5
m1vK_yd3k7x,NA,5
XkOfx_1_n1Xe,NA,5
7JEtO1OhkXg,NA,5
Qy7zl_y_nkmx,NA,5
Q1aMxdyuhJXx,NA,5
QkFVxu1O31Ql,NA,5
7JbMe_kOh1Xl,NA,5
XJLMe_1dh1Xl,NA,5
X1UFdkd2yXg,NA,5
QkrFOy_3kml,NA,5
XJRGlOyO2yXg,NA,5
Q1QNeukuhyXg,NA,5
Qy4NeOkuhJQx,NA,5
7J7Kuy_nyQg,NA,5
7kYGg_JdnJmx,NA,5
7kzmg_JOnyXl,NA,5
QJEzx_1uhJQl,NA,5
mJuNlOkdnyme,NA,5
Xkwzxdku3k7g,NA,5
mkhMg_Jdh1me,NA,5
7JsfxOyd2kQx,NA,5
QynXxFy_2k7x,NA,5
QkQw9Jdn1me,NA,5
7JfJlY1OnyQl,NA,5
XyuZPy_h17x,NA,5
7yFrOkO31Xx,NA,5
QkoV_y_2Jml,NA,5
7JML_1O21Qx,NA,5
QkRQO1_hkml,NA,5
X1GVdkO2Jmg,NA,5
7yHE_Jd2kQe,NA,5
mkPL51_n1mx,NA,5
X1V7xKJd3y7e,NA,5
7Jzugu1Ohk7l,NA,5
myNtxOkOnyQg,NA,5
XkjzeFJ_nJ7g,NA,5
Xyh_l_yu3yQx,NA,5
71KdgOJu2k7l,NA,5
71zGxFJu2JQe,NA,5
Qyaug_1dhkmg,NA,5
mJwMgK1uhkQg,NA,5
QJgGeYkO2JQg,NA,5
71HzgKyd2J7g,NA,5
X1EGxtk_n1Qe,NA,5
XJpMlFyd2k7g,NA,5
m1RzxYyd3k7l,NA,5
m1J7lYkunJXl,NA,5
QkDtlOk_hJXx,NA,5
XkuYxd1Oh1Xe,NA,5
7J7feKy_2kQe,NA,5
X1muluk_2kmg,NA,5
myeKxdkuhk7x,NA,5
Q12flYyuhy7x,NA,5
mkdbgtkuhJXl,NA,5
Qkkul_yunkme,NA,5
XyU_eOk_3ymg,NA,5
QyoOx_1_3JQl,NA,5
XJuul_1_31Qx,NA,5
7yrtldk_hJXl,NA,5
m1Bulukd3k7g,NA,5
7kqOxOku3yml,NA,5
myzKlOyu3kmx,NA,5
Xy0wldJu3Jml,NA,5
XyTDxO1u21me,NA,5
XkWuxuydhJme,NA,5
QJyflY1Oh17l,NA,5
7JmmeY1uh1me,NA,5
QkUGltk_nkQl,NA,5
QkeQeFku2k7g,NA,5
XJbFx_yOnyQe,NA,5
71Xtg_JO3yXg,NA,5
XJZmeF1dnyXl,NA,5
X1POgOJun1ml,NA,5
XJLFxd1_3y7g,NA,5
71r7lt1dh1Xe,NA,5
71_MltJd3yXe,NA,5
XJdMlK1unkXx,NA,5
7y0ueOyOhkml,NA,5
mJxdxukdnyXl,NA,5
QJVOxdJd2y7e,NA,5
Xy3guydhy7g,NA,5
71OJunJXg,NA,5
71XbxKyuhJ7e,NA,5
7yPOxYkO3kQl,NA,5
mJGGlO1_2JXl,NA,5
Q1Uv51dhymx,NA,5
mJT4_Ju3kQe,NA,5
mk1H_1Onymg,NA,5
Qy27x_yuhk7x,NA,5
QkvExd1unJme,NA,5
X1m7ld1_3kXe,NA,5
m1uQg_1_21Qe,NA,5
m1I9l_yu2JQl,NA,5
mJTDlKJd3kXg,NA,5
mymO1dhJme,NA,5
mkdtlKyd3Jml,NA,5
QyHWD1O31ml,NA,5
XkM_wyO2y7e,NA,5
mJWBedy_31mg,NA,5
QkQbuk_21Ql,NA,5
mJw_gF1_h1Xx,NA,5
QJp_d1uh17e,NA,5
QkjbtJdhyQx,NA,5
XJtP1d2yQe,NA,5
mkgzdy_nyXe,NA,5
m1cweO1_3k7x,NA,5
mk6_lt1dnyQl,NA,5
7kHzPkO2kQl,NA,5
QkdMPkuhJ7x,NA,5
m1LMv1Oh1Xg,NA,5
Qy_veK1d2JXe,NA,5
XJowlKyu2yQe,NA,5
Xk4uetk_2kme,NA,5
X1LdgF1dhyQx,NA,5
Qkz__kO2kme,NA,5
Qy5_xFk_h1Qg,NA,5
X1V9luJO2kmx,NA,5
X1KUeuk_3J7e,NA,5
7JfCKJ_2yQl,NA,5
m1yHgY1O2k7g,NA,5
myHAF1dnJQl,NA,5
myG7bYyu21Qg,NA,5
mJuldyOhyQe,NA,5
7yKKet1dhJXl,NA,5
Qy7_xYyuhJml,NA,5
7J3dgtkunJXg,NA,5
QyoFgdk_217g,NA,5
Xkycx_ydnJ7g,NA,5
Q10Dxtkd31Xl,NA,5
myE1etJu21Qe,NA,5
7yB7ZFJOnkmg,NA,5
7JuGc1_2yQx,NA,5
71rBxuyO3JQg,NA,5
XkbbOku2J7g,NA,5
mkF_xty_31Xe,NA,5
QybFxYk_h1Xl,NA,5
XkT8e_ydny7x,NA,5
mkcM9J_hk7l,NA,5
7JCbukd2kQe,NA,5
X1hFedyunJ7x,NA,5
7yFulKJOhJQg,NA,5
XkDf5Jun17x,NA,5
Qk83euyO31Xx,NA,5
71fYxFyu3yXe,NA,5
XJyW_yO317x,NA,5
XkSGqyO2kXx,NA,5
QyTWeF1uhJQl,NA,5
Q10r9JOhyQe,NA,5
QkeHlFkunyQl,NA,5
714VZYk_hkXx,NA,5
myOyucTR7X,NA,5
Qy20guk_n1me,NA,5
XyP2g_kOhJ7x,NA,5
mkW_eY1O3Jmg,NA,5
